strain	Sample_ID	Sample_Source	Data_Source	date	Location	Region	Serotype	Sero_Geno	Lineage
MZ312931.1	FT_AJ_34_S73_R3_DENV2_Cosmopolitan_India	Jagtap_2021	NCBI	2017-10-09	India	South-Asia	2	2_II_related	2II_A.1
OM639979.1	MCL-21-H-10600	Yadav_2022	NCBI	2021-10-19	India	South-Asia	2	2_II	2II_F.1
OM639980.1	MCL-21-H-10947	Yadav_2022	NCBI	2021-11-16	India	South-Asia	2	2_II	2II_F.1
OM639981.1	MCL-21-H-11017	Yadav_2022	NCBI	2021-09-02	India	South-Asia	2	2_II	2II_F.1
OM639982.1	MCL-21-H-11025	Yadav_2022	NCBI	2021-09-14	India	South-Asia	2	2_II	2II_F.1
OM639983.1	MCL-21-H-11361	Yadav_2022	NCBI	2021-11-16	India	South-Asia	2	2_II_related	2II_A
OM639984.1	MCL-21-H-11365	Yadav_2022	NCBI	2021-11-16	India	South-Asia	2	2_II	2II_F.1
OM639985.1	MCL-21-H-11373	Yadav_2022	NCBI	2021-11-16	India	South-Asia	2	2_II_related	2II_A.1
OM639986.1	MCL-21-H-11381	Yadav_2022	NCBI	2021-11-16	India	South-Asia	2	2_II_related	2II_A
OM639987.1	MCL-21-H-11392	Yadav_2022	NCBI	2021-11-16	India	South-Asia	2	2_II_related	2II_A.2.1
OM639988.1	MCL-21-H-11399	Yadav_2022	NCBI	2021-11-16	India	South-Asia	2	2_II_related	2II_A.2.1
OM639989.1	MCL-21-H-11403	Yadav_2022	NCBI	2021-11-16	India	South-Asia	2	2_II_related	2II_A.2.1
OM639990.1	MCL-21-H-11405	Yadav_2022	NCBI	2021-11-16	India	South-Asia	2	2_II_related	2II_A.1
OM639991.1	MCL-21-H-11427	Yadav_2022	NCBI	2021-11-16	India	South-Asia	2	2_II_related	2II_A.1
OM639992.1	MCL-21-H-11449	Yadav_2022	NCBI	2021-11-16	India	South-Asia	2	2_II	2II_F.1
OM639993.1	MCL-21-H-11634	Yadav_2022	NCBI	2021-11-16	India	South-Asia	2	2_II	2II_F.1
OM648092.1	India_MCL-21-H-10601_8463_2021	Yadav_2022	NCBI	2021-10-20	India	South-Asia	2	2_II_related	2II_A
OM680963.1	MCL-21-H-11369	Yadav_2022	NCBI	2021-11-16	India	South-Asia	2	2_II	2II_F.1
OM681318.1	MCL-21-H-11408	Yadav_2022	NCBI	2021-11-16	India	South-Asia	2	2_II_related	2II_A
OM698821.1	MCL-21-H-11400_RNA-8508	Yadav_2022	NCBI	2021-11-16	India	South-Asia	2	2_II_related	2II_A.1
OM700180.1	MCL-21-H-10974_RNA-8474	Yadav_2022	NCBI	2021-11-16	India	South-Asia	2	2_II	2II_F.1
OM700181.1	MCL-21-H-10977	Yadav_2022	NCBI	2021-11-16	India	South-Asia	2	2_II_related	2II_A.1
OM730078.1	MCL-21-H-11204_RNA-8485	Yadav_2022	NCBI	2021-11-16	India	South-Asia	2	2_II	2II_F.1
OM744110.1	MCL-21-H-11428_RNA-8514	Yadav_2022	NCBI	2021-11-16	India	South-Asia	2	2_unassigned	2II_A
ON109598.1	S9	Medigeshi_2022	NCBI	2021-XX-XX	India	South-Asia	2	2_II_related	2II_A.1
ON123649.1	D22006	Maurya_2022	NCBI	2020-09-23	India	South-Asia	2	2_II_related	2II_A.2.1
ON123651.1	D23024	Maurya_2022	NCBI	2020-10-22	India	South-Asia	2	2_II_related	2II_A.1
ON123652.1	D25004	Maurya_2022	NCBI	2020-02-28	India	South-Asia	2	2_II_related	2II_A.1
ON123663.1	N292	Maurya_2022	NCBI	2018-09-17	India	South-Asia	2	2_II_related	2II_A.1
ON799267.1	THSTI-TRC-DENV2-07	Maurya_2022	NCBI	2018-XX-XX	India	South-Asia	2	2_II_related	2II_A.1
OP310805.1	THSTI-TRC-DENV2-04	Agrawal_2022	NCBI	2019-XX-XX	India	South-Asia	2	2_II_related	2II_A.1
OP310806.1	THSTI-TRC-DENV2-06	Agrawal_2022	NCBI	2018-XX-XX	India	South-Asia	2	2_II_related	2II_A.2.1
OP310807.1	THSTI-TRC-DENV2-08	Agrawal_2022	NCBI	2019-XX-XX	India	South-Asia	2	2_II_related	2II_A.2.1
OP310808.1	THSTI-TRC-DENV2-09	Agrawal_2022	NCBI	2019-XX-XX	India	South-Asia	2	2_II_related	2II_A.1
OP809581.1	THSTI-TRC-DENV2-10	Agrawal_2022	NCBI	2021-XX-XX	India	South-Asia	2	2_II_related	2II_A.1
OP809582.1	THSTI-TRC-DENV2-11	Agrawal_2022	NCBI	2021-XX-XX	India	South-Asia	2	2_II	2II_F.1
OP809583.1	THSTI-TRC-DENV2-12	Agrawal_2022	NCBI	2019-XX-XX	India	South-Asia	2	2_IV	Unassigned
OP921000.1	NC_Sample-1_56_D2	Doddamane_2022	NCBI	2022-07-29	India	South-Asia	2	2_II_related	2II_F.1
OP921001.1	NC_Sample-2_58_D2	Doddamane_2022	NCBI	2022-07-27	India	South-Asia	2	2_II	2II_F.1
OQ339137.1	THSTI-TRC-DENV2-13	Verma_2023	NCBI	2022-XX-XX	India	South-Asia	2	2_II_related	2II_A.1
OQ547234.1	THSTI-TRC-DENV2-15	Verma_2023	NCBI	2022-XX-XX	India	South-Asia	2	2_II_related	2II_A.1
OQ733363.1	THSTI-TRC-DENV2-14	Verma_1905	NCBI	2005-07-14	India	South-Asia	2	2_II_related	2II_A.1
OQ733364.1	THSTI-TRC-DENV2-16	Verma_1905	NCBI	2005-07-14	India	South-Asia	2	2_II_related	2II_A.1
OQ733365.1	THSTI-TRC-DENV2-17	Verma_1905	NCBI	2005-07-14	India	South-Asia	2	2_II_related	2II_A.1
OR389309.1	DENV2/India/1959/Yale-DH062	Vogels_2023	Yale	1959-XX-XX	India	South-Asia	2	2_I_related	2I
OR389310.1	DENV2/India/1963/Yale-DH060	Vogels_2023	Yale	1963-XX-XX	India	South-Asia	2	2_I_related	2I
OR389311.1	DENV2/India/1967/Yale-DH064	Vogels_2023	Yale	1967-XX-XX	India	South-Asia	2	2_I_related	2I
OR389312.1	DENV2/India/1988/Yale-DH063	Vogels_2023	Yale	1988-XX-XX	India	South-Asia	2	2_II_related	2II_A
OR492473.1	AIIMS-B/BC/RC/DH-4	Yadav_2019	NCBI	2019-10-XX	India	South-Asia	2	2_II	2II_F.1
OR492474.1	AIIMS-B/BC/RC/DH-5	Yadav_2021	NCBI	2021-09-XX	India	South-Asia	2	2_II	2II_F.1
OR492475.1	AIIMS-B/BC/RC/DH-7	Yadav_2021	NCBI	2021-09-XX	India	South-Asia	2	2_II	2II_F.1
OR771143.1	DENV-2/USA/FL-BPHL-0071/2023	FL-DPH	NCBI	2023-08-03	India	South-Asia	2	2_II	2II_F.1
OR771147.1	DENV-2/USA/FL-BPHL-0109/2023	FL-DPH	NCBI	2023-07-20	India	South-Asia	2	2_II	2II_F.1
OR821939.1	DENV-2/USA/FL-BPHL-0141/2023	FL-DPH	NCBI	2023-09-14	India	South-Asia	2	2_II	2II_F.1
AB189122.1	98900663	Dewi_2004	NCBI	1998-XX-XX	Indonesia	Southeast-Asia	2	2_II_related	2II
AB189123.1	98900665	Dewi_2004	NCBI	1998-XX-XX	Indonesia	Southeast-Asia	2	2_II_related	2II
AB189124.1	98900666	Dewi_2004	NCBI	1998-XX-XX	Indonesia	Southeast-Asia	2	2_II_related	2II
AY858035.2	BA05i	Suwandono_2005	NCBI	2004-XX-XX	Indonesia	Southeast-Asia	2	2_II	2II_D
AY858036.2	TB16i	Suwandono_2005	NCBI	2004-XX-XX	Indonesia	Southeast-Asia	2	2_II	2II_F
DH023r	86-5889	Ott_2021	Yale	1986-XX-XX	Indonesia	Southeast-Asia	2	2_II_related	2II_B
DH067_AMPL	84-1706	Ott_2022	Yale	1984-XX-XX	Indonesia	Southeast-Asia	2	2_II_related	2II
DH068	JKT_23584	Ott_2021	Yale	1983-XX-XX	Indonesia	Southeast-Asia	2	2_II_related	2II
DH069	JKT_24-021	Ott_2021	Yale	1984-XX-XX	Indonesia	Southeast-Asia	2	2_II_related	2II
DH070_AMPL	84-1861	Ott_2022	Yale	1984-XX-XX	Indonesia	Southeast-Asia	2	2_unassigned	Unassigned
DH071	JKT_88-532	Ott_2021	Yale	1988-XX-XX	Indonesia	Southeast-Asia	2	2_II_related	2II_B
GQ398257.1	DENV-2/ID/1183DN/1977	Christenbury_2010	NCBI	1977-XX-XX	Indonesia	Southeast-Asia	2	2_I_related	2I
GQ398258.1	DENV-2/ID/1016DN/1975	Christenbury_2010	NCBI	1975-XX-XX	Indonesia	Southeast-Asia	2	2_II_related	2II_B
GQ398259.1	DENV-2/ID/1017DN/1976	Christenbury_2010	NCBI	1976-XX-XX	Indonesia	Southeast-Asia	2	2_II_related	2II_B
GQ398260.1	DENV-2/ID/1070DN/1976	Christenbury_2010	NCBI	1976-XX-XX	Indonesia	Southeast-Asia	2	2_II_related	2II_B
GQ398261.1	DENV-2/ID/1172DN/1976	Christenbury_2010	NCBI	1976-XX-XX	Indonesia	Southeast-Asia	2	2_II_related	2II_B
GQ398262.1	DENV-2/ID/1127DN/1976	Christenbury_2010	NCBI	1976-XX-XX	Indonesia	Southeast-Asia	2	2_II_related	2II_B
GQ398263.1	DENV-2/ID/1023DN/1975	Christenbury_2010	NCBI	1975-XX-XX	Indonesia	Southeast-Asia	2	2_II_related	2II
GQ398264.1	DENV-2/ID/1046DN/1976	Christenbury_2010	NCBI	1976-XX-XX	Indonesia	Southeast-Asia	2	2_II_related	2II
GQ398268.1	DENV-2/ID/1022DN/1975	Christenbury_2010	NCBI	1975-XX-XX	Indonesia	Southeast-Asia	2	2_IV_related	Unassigned
KC762655.1	MKS-0417	Sasmono_2015	NCBI	2007-09-27	Indonesia	Southeast-Asia	2	2_II	2II_E
KC762656.1	MKS-0502	Sasmono_2015	NCBI	2007-12-11	Indonesia	Southeast-Asia	2	2_II	2II_E
KC762657.1	MKS-2234	Sasmono_2015	NCBI	2008-04-23	Indonesia	Southeast-Asia	2	2_II	2II
KC762658.1	MKS-0082	Sasmono_2015	NCBI	2007-08-14	Indonesia	Southeast-Asia	2	2_II	2II_E
KC762659.1	MKS-2210	Sasmono_2015	NCBI	2008-04-15	Indonesia	Southeast-Asia	2	2_II	2II
KC762660.1	MKS-0084	Sasmono_2015	NCBI	2007-11-21	Indonesia	Southeast-Asia	2	2_II	2II_E
KC762661.1	MKS-0412	Sasmono_2015	NCBI	2007-09-24	Indonesia	Southeast-Asia	2	2_II	2II_E
KC762662.1	MKS-0297	Sasmono_2015	NCBI	2007-11-21	Indonesia	Southeast-Asia	2	2_II	2II_E
KC762663.1	MKS-2024	Sasmono_2015	NCBI	2008-02-20	Indonesia	Southeast-Asia	2	2_II	2II_E
KC762664.1	MKS-2145	Sasmono_2015	NCBI	2008-03-28	Indonesia	Southeast-Asia	2	2_II	2II_E
KC762665.1	MKS-0068	Sasmono_2015	NCBI	2007-07-06	Indonesia	Southeast-Asia	2	2_II	2II_E
KC762666.1	MKS-3007	Sasmono_2015	NCBI	2008-02-15	Indonesia	Southeast-Asia	2	2_II	2II_E
KC762667.1	MKS-2204	Sasmono_2015	NCBI	2008-04-12	Indonesia	Southeast-Asia	2	2_II	2II_E
KC762668.1	MKS-IF014	Sasmono_2015	NCBI	2008-03-11	Indonesia	Southeast-Asia	2	2_II	2II_F
KC762669.1	MKS-0071	Sasmono_2015	NCBI	2007-07-17	Indonesia	Southeast-Asia	2	2_II	2II_F
KC762670.1	MKS-0091	Sasmono_2015	NCBI	2007-12-11	Indonesia	Southeast-Asia	2	2_II	2II_F
KC762671.1	MKS-2108	Sasmono_2015	NCBI	2008-02-19	Indonesia	Southeast-Asia	2	2_II	2II_D.2
KC762672.1	MKS-2198	Sasmono_2015	NCBI	2008-04-09	Indonesia	Southeast-Asia	2	2_II	2II_D.2
KC762673.1	MKS-2018	Sasmono_2015	NCBI	2008-03-11	Indonesia	Southeast-Asia	2	2_II	2II_D.3
KC762674.1	MKS-2167	Sasmono_2015	NCBI	2008-03-11	Indonesia	Southeast-Asia	2	2_II	2II_D.3
KC762675.1	MKS-2032	Sasmono_2015	NCBI	2008-03-08	Indonesia	Southeast-Asia	2	2_II	2II_D.3
KC762676.1	MKS-0099	Sasmono_2015	NCBI	2007-07-17	Indonesia	Southeast-Asia	2	2_II	2II_D.3
KC762677.1	MKS-IF011	Sasmono_2015	NCBI	2008-02-15	Indonesia	Southeast-Asia	2	2_II	2II_D.3
KC762678.1	MKS-WS73	Sasmono_2015	NCBI	2010-03-04	Indonesia	Southeast-Asia	2	2_II	2II_E
KC762679.1	MKS-WS79a	Sasmono_2015	NCBI	2010-03-29	Indonesia	Southeast-Asia	2	2_II	2II_D.2
KC762680.1	MKS-WS80	Sasmono_2015	NCBI	2010-04-05	Indonesia	Southeast-Asia	2	2_II	2II_D.2
KU509268.1	DENV2-671	Shihada_2017	NCBI	2009-XX-XX	Indonesia	Southeast-Asia	2	2_II	2II_F
KU517846.1	ID-CN18-14	Zhang_2016	NCBI	2014-05-07	Indonesia	Southeast-Asia	2	2_II	2II_F.2.1
MH823208.1	JMB-010	Yohan_2019	NCBI	2014-XX-XX	Indonesia	Southeast-Asia	2	2_II	2II_F
MK411558.1	ID/JMB-001M/2016	Haryanto_2019	NCBI	2016-02-20	Indonesia	Southeast-Asia	2	2_II	2II_F
MK411559.1	ID/JMB-001B/2016	Haryanto_2019	NCBI	2016-02-23	Indonesia	Southeast-Asia	2	2_II	2II_F
OR136164.1	23GZ08097	Su_2023	NCBI	2023-05-09	Indonesia	Southeast-Asia	2	2_II	2II_F
OR389314.1	DENV2/Indonesia/1984/Yale-DH069	Vogels_2023	Yale	1984-XX-XX	Indonesia	Southeast-Asia	2	2_II_related	2II
AP005	DAKAR_A578	Ott_2021	Yale	1980-05-20	Ivory-Coast	Sub-Saharan-Africa	2	2_VI	2VI
DH135	DAKAR A578	Ott_2022	Yale	1980-05-20	Ivory-Coast	Sub-Saharan-Africa	2	2_VI	2VI
EF105380.1	Dak_Ar_578	Vasilakis_2007	NCBI	1980-XX-XX	Ivory-Coast	Sub-Saharan-Africa	2	2_VI	2VI
EF105381.1	Dak_Ar_510	Vasilakis_2007	NCBI	1980-XX-XX	Ivory-Coast	Sub-Saharan-Africa	2	2_VI	2VI
EF105383.1	Dak_Ar_A1247	Vasilakis_2007	NCBI	1980-XX-XX	Ivory-Coast	Sub-Saharan-Africa	2	2_VI	2VI
MT982169.1	2017/CI/CNR44006	Fourie_2020	NCBI	2017-06-06	Ivory-Coast	Sub-Saharan-Africa	2	2_II_related	2II_B
OL469512.1	SH291122	Dieng_2021	NCBI	2017-04-30	Ivory-Coast	Sub-Saharan-Africa	2	2_II_related	2II_B
OL469513.1	SH291129	Dieng_2021	NCBI	2017-05-04	Ivory-Coast	Sub-Saharan-Africa	2	2_II_related	2II_B
GQ199892.1	DENV-2/JM/BID-V2963/2007	Henn_2009	NCBI	2007-XX-XX	Jamaica	Caribbean	2	2_III	2III_C
M20558.1	Jamaica-1409	Deubel_1993	NCBI	1983-XX-XX	Jamaica	Caribbean	2	2_III	2III
OK469346.1	DENV_2_Jamaica_B78779	Stica_2022	NCBI	1981-XX-XX	Jamaica	Caribbean	2	2_III	2III
OR771194.1	DENV-2/USA/FL-BPHL-0125/2023	FL-DPH	NCBI	2023-10-02	Jamaica	Caribbean	2	2_II	2II_F.1
OR771196.1	DENV-2/USA/FL-BPHL-0127/2023	FL-DPH	NCBI	2023-10-05	Jamaica	Caribbean	2	2_II	2II_F.1
OR821947.1	DENV-2/USA/FL-BPHL-0149/2023	FL-DPH	NCBI	2023-09-26	Jamaica	Caribbean	2	2_II	2II_F.1
OR821959.1	DENV-2/USA/FL-BPHL-0161/2023	FL-DPH	NCBI	2023-10-12	Jamaica	Caribbean	2	2_II	2II_F.1
MG779194.1	Mal_002	Kimita_2018	NCBI	2017-XX-XX	Kenya	Sub-Saharan-Africa	2	2_II_related	2II_A.2.2
MG779195.1	Mal_003	Kimita_2018	NCBI	2017-XX-XX	Kenya	Sub-Saharan-Africa	2	2_II_related	2II_A.2.2
MG779196.1	Mal_007	Kimita_2018	NCBI	2017-XX-XX	Kenya	Sub-Saharan-Africa	2	2_II_related	2II_A.2.2
MG779197.1	Mal_011	Kimita_2018	NCBI	2017-XX-XX	Kenya	Sub-Saharan-Africa	2	2_II_related	2II_A.2.2
MG779198.1	Mal_012	Kimita_2018	NCBI	2017-XX-XX	Kenya	Sub-Saharan-Africa	2	2_II_related	2II_A.2.2
MG779199.1	Mal_014	Kimita_2018	NCBI	2017-XX-XX	Kenya	Sub-Saharan-Africa	2	2_II_related	2II_A.2.2
MG779200.1	Mal_016	Kimita_2018	NCBI	2017-XX-XX	Kenya	Sub-Saharan-Africa	2	2_II_related	2II_A.2.2
MG779201.1	Mal_018	Kimita_2018	NCBI	2017-XX-XX	Kenya	Sub-Saharan-Africa	2	2_II_related	2II_A.2.2
MG779202.1	Mal_020	Kimita_2018	NCBI	2017-XX-XX	Kenya	Sub-Saharan-Africa	2	2_II_related	2II_A.2.2
MG779203.1	Mal_028	Kimita_2018	NCBI	2017-XX-XX	Kenya	Sub-Saharan-Africa	2	2_II_related	2II_A.2.2
MH456892.1	DENV2/KLF/001/2014	Kamau_2018	NCBI	2014-10-17	Kenya	Sub-Saharan-Africa	2	2_II_related	2II_A.2.2
MH456893.1	DENV2/KLF/004/2014	Kamau_2018	NCBI	2014-11-25	Kenya	Sub-Saharan-Africa	2	2_II_related	2II_A.2.2
MH456895.1	DENV2/KLF/005/2014	Kamau_2018	NCBI	2014-07-04	Kenya	Sub-Saharan-Africa	2	2_II_related	2II_A.2.2
MH456897.1	DENV2/KLF/002/2014	Kamau_2018	NCBI	2014-07-09	Kenya	Sub-Saharan-Africa	2	2_II_related	2II_A.2.2
MH456898.1	DENV2/KLF/003/2014	Kamau_2018	NCBI	2014-06-23	Kenya	Sub-Saharan-Africa	2	2_II_related	2II_A.2.2
MK473384.1	2016_c96_Wundanyi	Masika_2021	NCBI	2016-05-04	Kenya	Sub-Saharan-Africa	2	2_II_related	2II_A.2.2
MK473385.1	2016_85A_Wundanyi	Masika_2021	NCBI	2016-05-10	Kenya	Sub-Saharan-Africa	2	2_II_related	2II_A.2.2
MK473386.1	222_Voi	Masika_2021	NCBI	2016-05-04	Kenya	Sub-Saharan-Africa	2	2_II_related	2II_A.2.2
MN335244.1	AFI_MDH_243	Pollett_2020	NCBI	2017-05-29	Kenya	Sub-Saharan-Africa	2	2_II_related	2II_A.2.2
MN335245.1	AFI_MDH_240	Pollett_2020	NCBI	2017-05-22	Kenya	Sub-Saharan-Africa	2	2_II_related	2II_A.2.2
MN335246.1	AFI_MDH_244	Pollett_2020	NCBI	2017-06-07	Kenya	Sub-Saharan-Africa	2	2_II_related	2II_A.2.2
MN335247.1	AFI_MDH_232	Pollett_2020	NCBI	2017-04-10	Kenya	Sub-Saharan-Africa	2	2_II_related	2II_A.2.2
MN577553.1	036_6_17	Langat_2020	NCBI	2017-06-XX	Kenya	Sub-Saharan-Africa	2	2_II_related	2II_A.2.2
MN577554.1	040_6_17	Langat_2020	NCBI	2017-06-XX	Kenya	Sub-Saharan-Africa	2	2_II_related	2II_A.2.2
MN577555.1	009_7_17	Langat_2020	NCBI	2017-07-XX	Kenya	Sub-Saharan-Africa	2	2_II_related	2II_A.2.2
MN577556.1	010_7_17	Langat_2020	NCBI	2017-07-XX	Kenya	Sub-Saharan-Africa	2	2_II_related	2II_A.2.2
MN577557.1	011_7_17	Langat_2020	NCBI	2017-07-XX	Kenya	Sub-Saharan-Africa	2	2_II_related	2II_A.2.2
MN577558.1	017_7_17	Langat_2020	NCBI	2017-07-XX	Kenya	Sub-Saharan-Africa	2	2_II_related	2II_A.2.2
MN577559.1	088_4_13	Langat_2020	NCBI	2013-04-XX	Kenya	Sub-Saharan-Africa	2	2_II_related	2II_A.2.2
MN577560.1	052_5_13	Langat_2020	NCBI	2013-05-XX	Kenya	Sub-Saharan-Africa	2	2_II_related	2II_A.2.2
MN577561.1	236_5_13	Langat_2020	NCBI	2013-05-XX	Kenya	Sub-Saharan-Africa	2	2_II_related	2II_A.2.2
MN577562.1	237_5_13	Langat_2020	NCBI	2013-05-XX	Kenya	Sub-Saharan-Africa	2	2_II_related	2II_B
MN577563.1	065_5_13	Langat_2020	NCBI	2013-05-XX	Kenya	Sub-Saharan-Africa	2	2_II_related	2II_A.2.2
MN577564.1	045_6_14	Langat_2020	NCBI	2014-06-XX	Kenya	Sub-Saharan-Africa	2	2_II_related	2II_B
MT076937.1	CFA298	Shah_2020	NCBI	2015-01-XX	Kenya	Sub-Saharan-Africa	2	2_IV	Unassigned
MZ857208.1	KAJP9_DENV2_Kenya_Eastern.Africa_2013	Alfsnes_2021	NCBI	2013-XX-XX	Kenya	Sub-Saharan-Africa	2	2_II	2II_D.1
MZ857209.1	KAJP10_DENV2_Kenya_Eastern.Africa_2013	Alfsnes_2021	NCBI	2013-XX-XX	Kenya	Sub-Saharan-Africa	2	2_II_related	2II_A.2.2
KY849752.1	LNT555	Castonguay-Vanier_2018	NCBI	2008-09-07	Laos	Southeast-Asia	2	2_V	2V_A
KY849753.1	LNT866	Castonguay-Vanier_2018	NCBI	2009-04-06	Laos	Southeast-Asia	2	2_V	2V_A
KY849754.1	LNT959	Castonguay-Vanier_2018	NCBI	2009-06-23	Laos	Southeast-Asia	2	2_V	2V_A
KY849755.1	SV576	Castonguay-Vanier_2018	NCBI	2010-06-29	Laos	Southeast-Asia	2	2_V	2V_A
KY849756.1	UI15033	Castonguay-Vanier_2018	NCBI	2009-09-02	Laos	Southeast-Asia	2	2_V	2V_A.3
KY849757.1	LNT1155	Castonguay-Vanier_2018	NCBI	2009-09-25	Laos	Southeast-Asia	2	2_V	2V_A.3
KY849758.1	SV397	Castonguay-Vanier_2018	NCBI	2009-10-14	Laos	Southeast-Asia	2	2_V	2V_A
KY849759.1	LNT713	Castonguay-Vanier_2018	NCBI	2008-12-06	Laos	Southeast-Asia	2	2_V	2V_A
KY849760.1	LNT1266	Castonguay-Vanier_2018	NCBI	2009-11-09	Laos	Southeast-Asia	2	2_V	2V_A
KY849763.1	UI18384	Castonguay-Vanier_2018	NCBI	2010-09-30	Laos	Southeast-Asia	2	2_V	2V_A
KY849764.1	UI15067	Castonguay-Vanier_2018	NCBI	2009-09-07	Laos	Southeast-Asia	2	2_V	2V_A
KY849765.1	UI15560	Castonguay-Vanier_2018	NCBI	2009-11-06	Laos	Southeast-Asia	2	2_V	2V_A.3
KY849766.1	UI16615	Castonguay-Vanier_2018	NCBI	2010-04-29	Laos	Southeast-Asia	2	2_V	2V_A
KY849767.1	UI17564	Castonguay-Vanier_2018	NCBI	2010-07-26	Laos	Southeast-Asia	2	2_V	2V_A
KY849768.1	UI17827	Castonguay-Vanier_2018	NCBI	2010-08-13	Laos	Southeast-Asia	2	2_V	2V_A.3
AP001	P_7-863	Ott_2021	Yale	1969-02-11	Malaysia	Southeast-Asia	2	2_II_related	2II_A
AP002	P_8-377	Ott_2021	Yale	1969-XX-XX	Malaysia	Southeast-Asia	2	2_II_related	2II_A
AP006	P_8-1407	Ott_2021	Yale	1968-06-09	Malaysia	Southeast-Asia	2	2_VI	2VI
DH072	P_7-863	Ott_2021	Yale	1969-XX-XX	Malaysia	Southeast-Asia	2	2_II_related	2II_A
DH073_AMPL	LN_873998	Ott_2022	Yale	1989-XX-XX	Malaysia	Southeast-Asia	2	2_II_related	2II_A
DH136	P 8-1407	Ott_2022	Yale	1968-06-09	Malaysia	Southeast-Asia	2	2_VI	2VI
DH151	DKC 9-36-1 (D41)	Ott_2022	Yale	2009-XX-XX	Malaysia	Southeast-Asia	2	2_II	2II_F
DH152	DKD 811	Ott_2022	Yale	2009-XX-XX	Malaysia	Southeast-Asia	2	2_VI	2VI
EF105379.1	P8-1407	Vasilakis_2007	NCBI	1970-XX-XX	Malaysia	Southeast-Asia	2	2_VI	2VI
FJ467493.1	DKD811	Cardosa_2009	NCBI	2008-XX-XX	Malaysia	Southeast-Asia	2	2_VI	2VI
KU666944.1	TM26	Dhanoa_2016	NCBI	2014-01-XX	Malaysia	Southeast-Asia	2	2_II	2II_F.1
KU666947.1	TM213	Dhanoa_2016	NCBI	2014-02-XX	Malaysia	Southeast-Asia	2	2_II	2II_F.1
KU666949.1	TM198	Dhanoa_2016	NCBI	2014-01-XX	Malaysia	Southeast-Asia	2	2_II	2II_F
KX452015.1	TM16	Hardiyanto_2017	NCBI	2014-01-XX	Malaysia	Southeast-Asia	2	2_II	2II_E
KX452016.1	TM35	Hardiyanto_2017	NCBI	2014-01-XX	Malaysia	Southeast-Asia	2	2_II	2II_F.1
KX452017.1	TM38	Hardiyanto_2017	NCBI	2014-01-XX	Malaysia	Southeast-Asia	2	2_II	2II_F.1
KX452018.1	TM39	Hardiyanto_2017	NCBI	2014-01-XX	Malaysia	Southeast-Asia	2	2_II	2II_F.1
KX452019.1	TM61	Hardiyanto_2017	NCBI	2014-01-XX	Malaysia	Southeast-Asia	2	2_II	2II_F.1
KX452020.1	TM74	Hardiyanto_2017	NCBI	2014-01-XX	Malaysia	Southeast-Asia	2	2_II	2II_F.1
KX452021.1	TM101	Hardiyanto_2017	NCBI	2014-01-XX	Malaysia	Southeast-Asia	2	2_II	2II_F.1
KX452022.1	TM103	Hardiyanto_2017	NCBI	2014-01-XX	Malaysia	Southeast-Asia	2	2_II	2II_F.1
KX452023.1	TM106	Hardiyanto_2017	NCBI	2014-01-XX	Malaysia	Southeast-Asia	2	2_II	2II_F.1
KX452024.1	TM107	Hardiyanto_2017	NCBI	2014-01-XX	Malaysia	Southeast-Asia	2	2_II	2II_F.1
KX452025.1	TM109	Hardiyanto_2017	NCBI	2014-01-XX	Malaysia	Southeast-Asia	2	2_II	2II_F.1
KX452026.1	TM113	Hardiyanto_2017	NCBI	2014-01-XX	Malaysia	Southeast-Asia	2	2_II	2II_F.1
KX452027.1	TM120	Hardiyanto_2017	NCBI	2014-01-XX	Malaysia	Southeast-Asia	2	2_II	2II_F.1
KX452028.1	TM121	Hardiyanto_2017	NCBI	2014-01-XX	Malaysia	Southeast-Asia	2	2_II	2II_F.1
KX452029.1	TM123	Hardiyanto_2017	NCBI	2014-01-XX	Malaysia	Southeast-Asia	2	2_II	2II_F.1
KX452030.1	TM132	Hardiyanto_2017	NCBI	2014-01-XX	Malaysia	Southeast-Asia	2	2_II	2II_F.1
KX452031.1	TM135	Hardiyanto_2017	NCBI	2014-01-XX	Malaysia	Southeast-Asia	2	2_II	2II_F.1
KX452032.1	TM136	Hardiyanto_2017	NCBI	2014-01-XX	Malaysia	Southeast-Asia	2	2_II	2II_F.1
KX452033.1	TM151	Hardiyanto_2017	NCBI	2014-01-XX	Malaysia	Southeast-Asia	2	2_II	2II_F.1
KX452034.1	TM175	Hardiyanto_2017	NCBI	2014-01-XX	Malaysia	Southeast-Asia	2	2_II	2II_F.1
KX452035.1	TM199	Hardiyanto_2017	NCBI	2014-01-XX	Malaysia	Southeast-Asia	2	2_II	2II_F.1
KX452036.1	TM203	Hardiyanto_2017	NCBI	2014-01-XX	Malaysia	Southeast-Asia	2	2_II	2II_F.1
KX452037.1	TM209	Hardiyanto_2017	NCBI	2014-01-XX	Malaysia	Southeast-Asia	2	2_II	2II_F.1
KX452038.1	TM210	Hardiyanto_2017	NCBI	2014-01-XX	Malaysia	Southeast-Asia	2	2_II	2II_F.1
KX452039.1	TM220	Hardiyanto_2017	NCBI	2014-01-XX	Malaysia	Southeast-Asia	2	2_II	2II_F.1
KX452040.1	TM223	Hardiyanto_2017	NCBI	2014-01-XX	Malaysia	Southeast-Asia	2	2_II	2II_F.1
