strain	Sample_ID	Sample_Source	Data_Source	date	Location	Region	Serotype	Sero_Geno	Lineage
OQ427051.1	DEN-P-1540-1	Ashall_2023	NCBI	2019-01-25	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ427052.1	DEN-P-1545-1	Ashall_2023	NCBI	2019-02-12	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ427053.1	DEN-P-1556-1	Ashall_2023	NCBI	2019-02-14	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ427054.1	DET-P-0238-1	Ashall_2023	NCBI	2018-10-12	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ427055.1	DET-P-0244-1	Ashall_2023	NCBI	2018-10-17	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ427056.1	DET-P-0259-1	Ashall_2023	NCBI	2018-10-22	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ427057.1	DET-P-0283-1	Ashall_2023	NCBI	2018-10-30	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ427058.1	DET-P-0310-1	Ashall_2023	NCBI	2018-11-16	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ427059.1	DET-P-0329-1	Ashall_2023	NCBI	2018-11-23	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ427060.1	DET-P-0351-1	Ashall_2023	NCBI	2018-11-30	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ427061.1	DET-P-0421-1	Ashall_2023	NCBI	2018-12-24	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ427062.1	DET-P-0428-1	Ashall_2023	NCBI	2018-12-25	Vietnam	Southeast-Asia	4	4_I	4I_A.1.2
JQ915090.1	WF09/010409-0001	Aubry_2013	NCBI	2009-04-01	Wallis-and-Futuna	Pacific	4	4_II_related	4II_A
PP447196.1	109-1230S_S40	Oum_2024	NCBI	2022-02-14	Cambodia	Southeast-Asia	4	4_I	4I_A.1.1
PP447197.1	109-1707S_S62	Oum_2024	NCBI	2022-02-16	Cambodia	Southeast-Asia	4	4_I	4I_A.1.1
PP447198.1	109-2001S_L1	Oum_2024	NCBI	2022-02-22	Cambodia	Southeast-Asia	4	4_I	4I_A.1.1
PP447199.1	109-2038S_L1	Oum_2024	NCBI	2022-02-23	Cambodia	Southeast-Asia	4	4_I	4I_A.1.1
PP447200.1	109-2396S_L1	Oum_2024	NCBI	2022-04-06	Cambodia	Southeast-Asia	4	4_I	4I_A.1.1
PP396732.1	109-1230S	Oum_2024	NCBI	2022-02-14	Cambodia	Southeast-Asia	4	4_I	4I_A.1.1
PP269978.1	DENV4/Viet_Nam/2014-10-29/Yale-DN01855-1	OUCRU	Yale	2014-10-29	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP269979.1	DENV4/Viet_Nam/2012-11-14/Yale-DN01469	OUCRU	Yale	2012-11-14	Vietnam	Southeast-Asia	4	4_I	4I_A
PP269980.1	DENV4/Viet_Nam/2012-10-05/Yale-DN01912-1	OUCRU	Yale	2012-10-05	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP269981.1	DENV4/Viet_Nam/2011-07-05/Yale-DN01319	OUCRU	Yale	2011-07-05	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP269982.1	DENV4/Viet_Nam/2011-12-16/Yale-DN01394	OUCRU	Yale	2011-12-16	Vietnam	Southeast-Asia	4	4_I	4I_A
PP269983.1	DENV4/Viet_Nam/2011-12-29/Yale-DN01396	OUCRU	Yale	2011-12-29	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP269984.1	DENV4/Viet_Nam/2012-01-04/Yale-DN01397	OUCRU	Yale	2012-01-04	Vietnam	Southeast-Asia	4	4_I	4I_A
PP269985.1	DENV4/Viet_Nam/2012-11-05/Yale-DN01419	OUCRU	Yale	2012-11-05	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP269986.1	DENV4/Viet_Nam/2011-12-21/Yale-DN01437	OUCRU	Yale	2011-12-21	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP269987.1	DENV4/Viet_Nam/2012-07-23/Yale-DN01455	OUCRU	Yale	2012-07-23	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP269988.1	DENV4/Viet_Nam/2012-09-07/Yale-DN01461	OUCRU	Yale	2012-09-07	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP269989.1	DENV4/Viet_Nam/2012-12-10/Yale-DN01471	OUCRU	Yale	2012-12-10	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP269990.1	DENV4/Viet_Nam/2012-12-12/Yale-DN01472	OUCRU	Yale	2012-12-12	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP269991.1	DENV4/Viet_Nam/2013-06-12/Yale-DN01481	OUCRU	Yale	2013-06-12	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP269992.1	DENV4/Viet_Nam/2014-07-16/Yale-DN01537	OUCRU	Yale	2014-07-16	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP269993.1	DENV4/Viet_Nam/2015-09-01/Yale-DN01572	OUCRU	Yale	2015-09-01	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP269994.1	DENV4/Viet_Nam/2015-09-07/Yale-DN01576	OUCRU	Yale	2015-09-07	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP269995.1	DENV4/Viet_Nam/2012-11-07/Yale-DN01625	OUCRU	Yale	2012-11-07	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP269996.1	DENV4/Viet_Nam/2013-01-02/Yale-DN01633	OUCRU	Yale	2013-01-02	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP269997.1	DENV4/Viet_Nam/2013-01-24/Yale-DN01635	OUCRU	Yale	2013-01-24	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP269998.1	DENV4/Viet_Nam/2015-07-15/Yale-DN01692	OUCRU	Yale	2015-07-15	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP269999.1	DENV4/Viet_Nam/2015-07-21/Yale-DN01697	OUCRU	Yale	2015-07-21	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP270000.1	DENV4/Viet_Nam/2015-10-20/Yale-DN01711	OUCRU	Yale	2015-10-20	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP270001.1	DENV4/Viet_Nam/2013-01-04/Yale-DN01739	OUCRU	Yale	2013-01-04	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP270002.1	DENV4/Viet_Nam/2013-03-09/Yale-DN01746	OUCRU	Yale	2013-03-09	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP270003.1	DENV4/Viet_Nam/2014-03-24/Yale-DN01763	OUCRU	Yale	2014-03-24	Vietnam	Southeast-Asia	4	4_I	4I_A
PP270004.1	DENV4/Viet_Nam/2013-09-10/Yale-DN01792	OUCRU	Yale	2013-09-10	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP270005.1	DENV4/Viet_Nam/2013-07-08/Yale-DN01821	OUCRU	Yale	2013-07-08	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP270006.1	DENV4/Viet_Nam/2013-07-08/Yale-DN01822	OUCRU	Yale	2013-07-08	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP270007.1	DENV4/Viet_Nam/2013-10-31/Yale-DN01828	OUCRU	Yale	2013-10-31	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP270008.1	DENV4/Viet_Nam/2013-12-04/Yale-DN01835	OUCRU	Yale	2013-12-04	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP270009.1	DENV4/Viet_Nam/2013-12-06/Yale-DN01836	OUCRU	Yale	2013-12-06	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP270010.1	DENV4/Viet_Nam/2013-12-20/Yale-DN01837	OUCRU	Yale	2013-12-20	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP270011.1	DENV4/Viet_Nam/2014-07-22/Yale-DN01841	OUCRU	Yale	2014-07-22	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP270012.1	DENV4/Viet_Nam/2014-08-06/Yale-DN01842	OUCRU	Yale	2014-08-06	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP270013.1	DENV4/Viet_Nam/2014-10-06/Yale-DN01851	OUCRU	Yale	2014-10-06	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
PP270014.1	DENV4/Viet_Nam/2014-11-24/Yale-DN01860	OUCRU	Yale	2014-11-24	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP270015.1	DENV4/Viet_Nam/2014-12-22/Yale-DN01864	OUCRU	Yale	2014-12-22	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP270016.1	DENV4/Viet_Nam/2015-01-15/Yale-DN01867	OUCRU	Yale	2015-01-15	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP270017.1	DENV4/Viet_Nam/2013-07-30/Yale-DN01869	OUCRU	Yale	2013-07-30	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP270018.1	DENV4/Viet_Nam/2013-09-06/Yale-DN01873	OUCRU	Yale	2013-09-06	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP270019.1	DENV4/Viet_Nam/2014-01-08/Yale-DN01876	OUCRU	Yale	2014-01-08	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP270020.1	DENV4/Viet_Nam/2014-04-11/Yale-DN01878	OUCRU	Yale	2014-04-11	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP270021.1	DENV4/Viet_Nam/2014-11-25/Yale-DN01886	OUCRU	Yale	2014-11-25	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP270022.1	DENV4/Viet_Nam/2014-12-02/Yale-DN01888	OUCRU	Yale	2014-12-02	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP270023.1	DENV4/Viet_Nam/2014-12-09/Yale-DN01889	OUCRU	Yale	2014-12-09	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP270024.1	DENV4/Viet_Nam/2014-12-11/Yale-DN01890	OUCRU	Yale	2014-12-11	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP270025.1	DENV4/Viet_Nam/2013-08-31/Yale-DN01893	OUCRU	Yale	2013-08-31	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP270026.1	DENV4/Viet_Nam/2014-09-15/Yale-DN01943	OUCRU	Yale	2014-09-15	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP270027.1	DENV4/Viet_Nam/2014-11-12/Yale-DN01948	OUCRU	Yale	2014-11-12	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP270028.1	DENV4/Viet_Nam/2018-11-26/Yale-DN02193	OUCRU	Yale	2018-11-26	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
PP270029.1	DENV4/Viet_Nam/2019-08-12/Yale-DN02213	OUCRU	Yale	2019-08-12	Vietnam	Southeast-Asia	4	4_I	4I_A.1.2
PP270030.1	DENV4/Viet_Nam/2014-11-24/Yale-DN01952	OUCRU	Yale	2014-11-24	Vietnam	Southeast-Asia	4	4_I	4I_A.1.2
PP270031.1	DENV4/Viet_Nam/2015-06-15/Yale-DN01965	OUCRU	Yale	2015-06-15	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP270032.1	DENV4/Viet_Nam/2015-10-06/Yale-DN01979	OUCRU	Yale	2015-10-06	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP270033.1	DENV4/Viet_Nam/2015-11-02/Yale-DN01983	OUCRU	Yale	2015-11-02	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP270034.1	DENV4/Viet_Nam/2018-01-02/Yale-DN02163	OUCRU	Yale	2018-01-02	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
PP270035.1	DENV4/Viet_Nam/2018-01-16/Yale-DN02166	OUCRU	Yale	2018-01-16	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
PP270036.1	DENV4/Viet_Nam/2018-03-19/Yale-DN02168	OUCRU	Yale	2018-03-19	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
PP270037.1	DENV4/Viet_Nam/2018-05-03/Yale-DN02173	OUCRU	Yale	2018-05-03	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
PP270038.1	DENV4/Viet_Nam/2018-07-03/Yale-DN02185	OUCRU	Yale	2018-07-03	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
PP270039.1	DENV4/Viet_Nam/2018-07-31/Yale-DN02186	OUCRU	Yale	2018-07-31	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
PP270040.1	DENV4/Viet_Nam/2013-09-12/Yale-DN01529	OUCRU	Yale	2013-09-12	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP270041.1	DENV4/Viet_Nam/2015-08-07/Yale-DN01557	OUCRU	Yale	2015-08-07	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP270042.1	DENV4/Viet_Nam/2013-10-16/Yale-DN01656	OUCRU	Yale	2013-10-16	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP270043.1	DENV4/Viet_Nam/2012-12-04/Yale-DN01818	OUCRU	Yale	2012-12-04	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP270044.1	DENV4/Viet_Nam/2013-10-25/Yale-DN01827	OUCRU	Yale	2013-10-25	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP270045.1	DENV4/Viet_Nam/2014-04-07/Yale-DN01839	OUCRU	Yale	2014-04-07	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP270046.1	DENV4/Viet_Nam/2014-11-11/Yale-DN01858	OUCRU	Yale	2014-11-11	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP270047.1	DENV4/Viet_Nam/2014-11-12/Yale-DN01859	OUCRU	Yale	2014-11-12	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP270048.1	DENV4/Viet_Nam/2013-08-30/Yale-DN01872	OUCRU	Yale	2013-08-30	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP270049.1	DENV4/Viet_Nam/2014-11-04/Yale-DN01885	OUCRU	Yale	2014-11-04	Vietnam	Southeast-Asia	4	4_I	4I_A.1
PP270050.1	DENV4/Viet_Nam/2016-01-11/Yale-DN02005	OUCRU	Yale	2016-01-11	Vietnam	Southeast-Asia	4	4_I	4I_A.1
OP811915.1	PY_8456_2020	Rojas_2024	NCBI	2020-01-18	Paraguay	South-America	4	4_II	4II_B
OP811916.1	PY_2402_2019	Rojas_2024	NCBI	2019-12-14	Paraguay	South-America	4	4_II	4II_B
OP811917.1	PY_2124_2019	Rojas_2024	NCBI	2019-05-08	Paraguay	South-America	4	4_II	4II_B
OP811918.1	PY_8344_2019	Rojas_2024	NCBI	2019-12-29	Paraguay	South-America	4	4_II	4II_B
OP811919.1	PY_8366_2020	Rojas_2024	NCBI	2020-01-03	Paraguay	South-America	4	4_II	4II_B
OP811920.1	PY_2272_2019	Rojas_2024	NCBI	2019-07-06	Paraguay	South-America	4	4_II	4II_B
OP811921.1	PY_2452_2020	Rojas_2024	NCBI	2020-03-03	Paraguay	South-America	4	4_II	4II_B
OP811922.1	PY_8350_2019	Rojas_2024	NCBI	2019-12-29	Paraguay	South-America	4	4_II	4II_B
OP811923.1	PY_8286_2019	Rojas_2024	NCBI	2019-12-20	Paraguay	South-America	4	4_II	4II_B
OP811924.1	PY_2417_2019	Rojas_2024	NCBI	2019-12-26	Paraguay	South-America	4	4_II	4II_B
OP811925.1	PY_2470_2020	Rojas_2024	NCBI	2020-01-05	Paraguay	South-America	4	4_II	4II_B
OP811926.1	PY_2420_2019	Rojas_2024	NCBI	2019-12-26	Paraguay	South-America	4	4_II	4II_B
OP811927.1	PY_2207_2019	Rojas_2024	NCBI	2019-06-04	Paraguay	South-America	4	4_II	4II_B
OP811928.1	PY_2234_2019	Rojas_2024	NCBI	2019-06-14	Paraguay	South-America	4	4_II	4II_B
OP811929.1	PY_2395_2019	Rojas_2024	NCBI	2019-12-13	Paraguay	South-America	4	4_II	4II_B
OP811930.1	PY_2418_2019	Rojas_2024	NCBI	2019-12-26	Paraguay	South-America	4	4_II	4II_B
OP811931.1	PY_2431_2019	Rojas_2024	NCBI	2019-12-28	Paraguay	South-America	4	4_II	4II_B
OP811932.1	PY_2438_2019	Rojas_2024	NCBI	2019-12-21	Paraguay	South-America	4	4_II	4II_B
OP811933.1	PY_2436_2019	Rojas_2024	NCBI	2019-12-31	Paraguay	South-America	4	4_II	4II_B
OP811934.1	PY_2429_2019	Rojas_2024	NCBI	2019-12-27	Paraguay	South-America	4	4_II	4II_B
OP811935.1	PY_2123_2019	Rojas_2024	NCBI	2019-05-07	Paraguay	South-America	4	4_II	4II_B
OP811936.1	PY_2212_2019	Rojas_2024	NCBI	2019-06-03	Paraguay	South-America	4	4_II	4II_B
OP811937.1	PY_2157_2019	Rojas_2024	NCBI	2019-05-17	Paraguay	South-America	4	4_II	4II_B
OP811938.1	PY_2445_2020	Rojas_2024	NCBI	2020-01-02	Paraguay	South-America	4	4_II	4II_B
OP811939.1	PY_2494_2020	Rojas_2024	NCBI	2020-01-09	Paraguay	South-America	4	4_II	4II_B
OP811940.1	PY_2453_2020	Rojas_2024	NCBI	2020-01-03	Paraguay	South-America	4	4_II	4II_B
OP811941.1	PY_2353_2019	Rojas_2024	NCBI	2019-11-11	Paraguay	South-America	4	4_II	4II_B
OP811942.1	PY_8355_2020	Rojas_2024	NCBI	2020-01-01	Paraguay	South-America	4	4_II	4II_B
OP811943.1	PY_8458_2020	Rojas_2024	NCBI	2020-01-17	Paraguay	South-America	4	4_II	4II_B
OP811944.1	PY_8477_2020	Rojas_2024	NCBI	2020-01-28	Paraguay	South-America	4	4_II	4II_B
OP811945.1	PY_8511_2020	Rojas_2024	NCBI	2020-02-05	Paraguay	South-America	4	4_II	4II_B
OP811946.1	PY_8513_2020	Rojas_2024	NCBI	2020-02-06	Paraguay	South-America	4	4_II	4II_B
OP811947.1	PY_8532_2020	Rojas_2024	NCBI	2020-02-11	Paraguay	South-America	4	4_II	4II_B
OP811948.1	PY_8558_2020	Rojas_2024	NCBI	2020-03-07	Paraguay	South-America	4	4_II	4II_B
OP811949.1	PY_8305_2019	Rojas_2024	NCBI	2019-12-18	Paraguay	South-America	4	4_II	4II_B
OP811950.1	PY_2155_2019	Rojas_2024	NCBI	2019-05-17	Paraguay	South-America	4	4_II	4II_B
OP811951.1	PY_2409_2019	Rojas_2024	NCBI	2019-12-19	Paraguay	South-America	4	4_II	4II_B
OP811952.1	PY_8367_2020	Rojas_2024	NCBI	2020-01-03	Paraguay	South-America	4	4_II	4II_B
OP811953.1	PY_2193_2019	Rojas_2024	NCBI	2019-05-31	Paraguay	South-America	4	4_II	4II_B
OP811954.1	PY_2268_2019	Rojas_2024	NCBI	2019-07-04	Paraguay	South-America	4	4_II	4II_B
OP811955.1	PY_8416_2020	Rojas_2024	NCBI	2020-01-09	Paraguay	South-America	4	4_II	4II_B
OP811956.1	PY_2413_2019	Rojas_2024	NCBI	2019-12-20	Paraguay	South-America	4	4_II	4II_B
OP811957.1	PY_2115_2019	Rojas_2024	NCBI	2019-05-02	Paraguay	South-America	4	4_II	4II_B
OP811958.1	PY_2480_2020	Rojas_2024	NCBI	2020-01-07	Paraguay	South-America	4	4_II	4II_B
OP811959.1	PY_2048_2019	Rojas_2024	NCBI	2019-03-25	Paraguay	South-America	4	4_II	4II_B
OP811960.1	PY_2465_2020	Rojas_2024	NCBI	2020-01-04	Paraguay	South-America	4	4_II	4II_B
OP811961.1	PY_2081_2019	Rojas_2024	NCBI	2019-04-16	Paraguay	South-America	4	4_II	4II_B
OP811962.1	PY_2362_2019	Rojas_2024	NCBI	2019-11-18	Paraguay	South-America	4	4_II	4II_B
OP811963.1	PY_2010_2019	Rojas_2024	NCBI	2019-02-28	Paraguay	South-America	4	4_II	4II_B
OP811964.1	PY_2379_2019	Rojas_2024	NCBI	2019-12-03	Paraguay	South-America	4	4_II	4II_B
OP811965.1	PY_2032_2019	Rojas_2024	NCBI	2019-03-12	Paraguay	South-America	4	4_II	4II_B
OP811966.1	PY_8204_2019	Rojas_2024	NCBI	2019-11-20	Paraguay	South-America	4	4_II	4II_B
OP811967.1	PY_2291_2019	Rojas_2024	NCBI	2019-08-20	Paraguay	South-America	4	4_II	4II_B
OP811968.1	PY_2576_2020	Rojas_2024	NCBI	2020-01-16	Paraguay	South-America	4	4_II	4II_B
OP811969.1	PY_2590_2020	Rojas_2024	NCBI	2020-01-15	Paraguay	South-America	4	4_II	4II_B
OP811970.1	PY_2723_2020	Rojas_2024	NCBI	2020-01-28	Paraguay	South-America	4	4_II	4II_B
OP811971.1	PY_2856_2020	Rojas_2024	NCBI	2020-02-23	Paraguay	South-America	4	4_II	4II_B
OP811972.1	PY_2871_2020	Rojas_2024	NCBI	2020-02-24	Paraguay	South-America	4	4_II	4II_B
OP811973.1	PY_2919_2020	Rojas_2024	NCBI	2020-03-04	Paraguay	South-America	4	4_II	4II_B
OP811974.1	PY_8434_2020	Rojas_2024	NCBI	2020-01-09	Paraguay	South-America	4	4_II	4II_B
OP811975.1	PY_2764_2020	Rojas_2024	NCBI	2020-01-30	Paraguay	South-America	4	4_II	4II_B
OP811976.1	PY_HVE159_2018	Rojas_2024	NCBI	2018-04-25	Paraguay	South-America	4	4_II	4II_B
OR977094.1	DENV-4/USA/FL-BPHL-0199/2023	FL-DPH	NCBI	2023-11-10	Cuba	Caribbean	4	4_II	4II_B
PP695349.1	DENV4_CNR-SN-IRBA-814_IDN_2014	Marquine_2024	NCBI	2014-XX-XX	Indonesia	Southeast-Asia	4	4_II	4II_A
PP692469.1	DENV-4/USA/FL-BPHL-0253/2023	FL-DPH	NCBI	2023-12-23	Florida(USA)	North-America	4	4_II	4II_B
PP530039.1	01_AB-H803347_2014	Ferreira_2024	NCBI	2014-06-26	Brazil	South-America	4	4_II	4II_B
PP530040.1	02_AB-H802398_2014	Ferreira_2024	NCBI	2014-03-26	Brazil	South-America	4	4_II	4II_B
PP530041.1	03_AB-H802420_2014	Ferreira_2024	NCBI	2014-04-28	Brazil	South-America	4	4_II	4II_B
PP530042.1	04_AB-H802427_2014	Ferreira_2024	NCBI	2014-05-05	Brazil	South-America	4	4_II	4II_B
PP530043.1	05_AB-H802430_2014	Ferreira_2024	NCBI	2014-05-14	Brazil	South-America	4	4_II	4II_B
PP530044.1	06_AB-H802431_2014	Ferreira_2024	NCBI	2014-05-14	Brazil	South-America	4	4_II	4II_B
PP530045.1	07_AB-H807310_2014	Ferreira_2024	NCBI	2014-08-XX	Brazil	South-America	4	4_II	4II_B
PP530046.1	08_AB-H802434_2014	Ferreira_2024	NCBI	2014-05-XX	Brazil	South-America	4	4_II	4II_B
PP530047.1	09_AB-H803767_2014	Ferreira_2024	NCBI	2014-07-XX	Brazil	South-America	4	4_II	4II_B
PP530048.1	10_AB-H816897_2015	Ferreira_2024	NCBI	2015-05-27	Brazil	South-America	4	4_II	4II_B
PP530049.1	11_AB-H815333_2015	Ferreira_2024	NCBI	2015-05-09	Brazil	South-America	4	4_II	4II_B
PP530050.1	12_AB-H811510_2015	Ferreira_2024	NCBI	2015-11-15	Brazil	South-America	4	4_II	4II_B
PP530051.1	13_AB-H811541_2015	Ferreira_2024	NCBI	2015-01-26	Brazil	South-America	4	4_II	4II_B
PP530052.1	14_AB-H815489_2015	Ferreira_2024	NCBI	2015-05-07	Brazil	South-America	4	4_II	4II_B
PP530053.1	15_AB-H818568_2015	Ferreira_2024	NCBI	2015-07-13	Brazil	South-America	4	4_II	4II_B
PP530054.1	16_AB-H812320_2015	Ferreira_2024	NCBI	2015-03-02	Brazil	South-America	4	4_II	4II_B
PP530055.1	17_AB-H838788_2016	Ferreira_2024	NCBI	2016-04-17	Brazil	South-America	4	4_II	4II_B
PP530056.1	18_AB-H836036_2016	Ferreira_2024	NCBI	2016-01-14	Brazil	South-America	4	4_II	4II_B
PP530057.1	19_AB-H846344_2017	Ferreira_2024	NCBI	2017-04-04	Brazil	South-America	4	4_II	4II_B
PP530058.1	20_AB-H814690_2015	Ferreira_2024	NCBI	2015-05-12	Brazil	South-America	4	4_II	4II_B
PP530059.1	21_AB-H819342_2015	Ferreira_2024	NCBI	2015-08-04	Brazil	South-America	4	4_II	4II_B
PP530060.1	22_AB-H818086_2015	Ferreira_2024	NCBI	2015-06-16	Brazil	South-America	4	4_II	4II_B
PP530061.1	23_AB-H811325_2015	Ferreira_2024	NCBI	2015-02-10	Brazil	South-America	4	4_II	4II_B
PP530062.1	24_AB-H820986_2015	Ferreira_2024	NCBI	2015-07-XX	Brazil	South-America	4	4_II	4II_B
